1,2,10,20
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,5,9
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,4
NA,NA,NA,NA
NA,NA,NA,4
NA,NA,NA,4
NA,NA,NA,NA
NA,NA,NA,2
NA,NA,NA,NA
NA,2,3,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,10
1,1,3,7
NA,NA,NA,NA
NA,NA,NA,3
NA,NA,NA,NA
NA,NA,NA,NA
1,1,2,4
NA,1,2,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1,1,2,2
NA,NA,NA,NA
NA,NA,2,2
NA,NA,NA,NA
NA,NA,2,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,2,5,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,2,3,6
NA,NA,NA,NA
NA,NA,5,10
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,1,2,5
NA,NA,2,2
NA,NA,NA,NA
NA,NA,5,8
NA,NA,NA,8
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,1,2
1,1,2,4
NA,NA,6,10
NA,NA,NA,NA
NA,1,3,4
NA,NA,NA,5
NA,NA,2,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,6,10
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,8,12
NA,NA,NA,NA
NA,NA,4,7
1,1,4,5
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,3
NA,NA,NA,NA
NA,NA,3,4
NA,1,4,6
NA,NA,NA,5
NA,NA,3,5
NA,NA,NA,7
NA,2,3,5
NA,NA,3,6
NA,NA,NA,5
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,1
NA,NA,1,2
NA,NA,NA,1
NA,NA,2,2
NA,NA,NA,NA
NA,NA,2,2
NA,NA,NA,1
NA,NA,NA,NA
NA,NA,2,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,5
NA,NA,NA,NA
NA,NA,NA,9
NA,2,5,9
NA,NA,7,10
NA,NA,NA,9
NA,NA,NA,9
NA,NA,NA,9
NA,NA,NA,5
NA,NA,NA,9
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,9
NA,NA,4,8
NA,NA,NA,NA
NA,NA,NA,9
NA,NA,4,8
NA,NA,4,8
NA,NA,NA,9
NA,NA,2,2
NA,NA,NA,NA
NA,NA,2,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,5
NA,NA,NA,NA
NA,2,4,5
1,2,4,5
NA,NA,4,5
NA,NA,NA,6
NA,NA,5,5
NA,NA,6,6
NA,NA,NA,5
NA,NA,NA,6
NA,NA,4,5
NA,NA,4,5
NA,NA,NA,5
NA,NA,5,5
NA,NA,NA,NA
NA,NA,3,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,7,9
NA,NA,5,5
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,5
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,3,3
NA,NA,3,3
NA,1,1,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,5,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,6
NA,NA,NA,NA
NA,NA,3,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,3,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,6
NA,NA,NA,4
1,2,5,6
NA,NA,NA,NA
NA,NA,1,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,6
NA,NA,NA,NA
1,2,4,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,4
NA,NA,NA,NA
NA,NA,4,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,1,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,3,4
NA,NA,NA,NA
NA,NA,NA,NA
1,2,5,9
NA,NA,NA,NA
NA,NA,1,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,5,5
NA,NA,NA,NA
NA,2,6,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,3,5
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,6
NA,NA,NA,NA
NA,NA,NA,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1,2,4,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1,1,2,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,6
NA,NA,NA,NA
NA,NA,6,8
NA,NA,NA,NA
1,1,6,10
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,2
NA,NA,NA,5
NA,NA,1,3
NA,1,2,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,5
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,3,6
NA,NA,NA,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,4
NA,NA,NA,4
NA,NA,NA,2
NA,NA,4,9
NA,NA,NA,NA
NA,NA,NA,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,1,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1,1,3,8
NA,NA,NA,NA
NA,1,1,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,1,2,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1,2,3,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,9
NA,NA,NA,8
NA,NA,NA,8
NA,NA,4,5
NA,NA,NA,NA
1,1,2,2
1,1,2,2
1,2,4,7
NA,NA,NA,NA
NA,NA,NA,NA
1,1,4,7
1,1,1,3
1,1,4,7
1,1,1,3
NA,NA,NA,NA
1,1,1,3
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,9
NA,NA,NA,2
NA,NA,NA,7
NA,NA,NA,7
NA,NA,NA,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,5,11
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,1,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,7
NA,NA,NA,NA
NA,NA,1,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,5
NA,NA,NA,4
NA,NA,NA,5
NA,NA,NA,11
NA,NA,NA,6
NA,NA,NA,6
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,1,2
NA,NA,NA,NA
1,1,1,3
1,1,1,3
1,1,1,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,1,1
NA,NA,1,1
NA,NA,1,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1,1,2,8
NA,NA,4,5
NA,NA,NA,6
NA,NA,4,6
1,1,2,9
NA,NA,1,1
NA,NA,4,5
1,1,3,9
1,1,3,7
1,1,3,7
1,1,3,9
1,1,3,7
1,1,3,8
NA,1,3,5
NA,NA,4,7
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,9
NA,NA,6,8
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,1
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,3,4
NA,NA,NA,NA
1,1,1,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,1,2,2
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,4,5
NA,NA,NA,NA
NA,NA,4,4
1,1,5,9
NA,NA,4,4
NA,NA,6,10
NA,NA,NA,NA
NA,2,5,9
NA,2,4,7
NA,NA,NA,3
NA,NA,2,2
NA,NA,2,4
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,2,3
NA,2,4,6
NA,NA,NA,8
NA,NA,3,5
NA,NA,NA,NA
NA,NA,NA,4
NA,NA,1,1
NA,NA,NA,NA
NA,NA,1,1
NA,NA,NA,NA
NA,2,3,5
